'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
16783,-649,-58,591,353,-619,266,1624,-77,-811,-462,-70,-48,-234,177,-298
16784,-586,-25,561,305,-573,268,1463,-103,-809,-453,-62,-40,-204,173,-267
16785,-553,-6,546,280,-549,270,1301,-137,-800,-436,-49,-25,-170,180,-242
16786,-530,5,535,263,-532,269,1157,-165,-787,-419,-31,-8,-140,186,-220
16787,-410,40,449,185,-429,244,996,-214,-785,-416,-29,-9,-114,180,-205
16788,-348,100,449,124,-398,274,872,-220,-749,-374,9,28,-83,180,-186
16789,-386,111,498,138,-442,304,772,-222,-711,-336,42,60,-52,182,-163
16790,-322,147,469,87,-395,308,662,-237,-682,-309,60,72,-29,183,-146
16791,-304,169,474,67,-388,321,567,-244,-657,-279,82,92,-9,192,-149
16792,-291,170,462,60,-376,316,464,-274,-637,-265,86,96,19,196,-152
16793,-227,225,453,1,-340,339,376,-287,-598,-226,116,120,49,209,-151
16794,-253,251,505,0,-379,378,305,-299,-561,-187,153,155,67,231,-154
16795,-199,278,478,-40,-338,378,208,-339,-550,-178,160,160,82,235,-151
16796,-100,312,413,-107,-256,363,106,-381,-548,-170,158,157,110,239,-145
16797,-92,342,434,-126,-263,388,40,-401,-518,-142,183,182,132,259,-134
16798,-109,354,464,-122,-286,409,-23,-423,-499,-122,203,198,150,264,-126
16799,-127,351,480,-113,-303,415,-81,-447,-488,-110,215,204,168,267,-121
16800,-75,379,455,-153,-264,417,-133,-471,-478,-100,224,211,180,280,-122
16801,-50,378,429,-165,-239,404,-187,-497,-479,-98,220,206,199,277,-115
16802,-33,394,428,-181,-230,411,-198,-491,-455,-77,239,222,214,258,-113
16803,5,431,426,-218,-210,428,-203,-482,-431,-55,259,242,224,246,-111
16804,-31,410,441,-190,-236,426,-231,-486,-419,-47,262,242,238,242,-107
16805,-7,407,416,-200,-211,412,-249,-492,-415,-44,262,239,249,243,-104
16806,43,432,390,-238,-173,411,-259,-491,-411,-38,266,244,258,250,-97
16807,40,436,397,-238,-178,416,-261,-482,-398,-29,274,255,265,244,-94
16808,16,407,392,-212,-188,400,-278,-494,-401,-34,265,245,271,249,-86
16809,19,398,380,-209,-180,389,-296,-503,-402,-36,264,239,277,247,-83
16810,-5,389,395,-193,-199,392,-300,-500,-395,-28,275,246,280,233,-74
16811,6,411,406,-209,-200,408,-290,-478,-378,-11,289,264,287,233,-70
16812,53,444,393,-249,-169,419,-294,-474,-370,-8,294,270,295,236,-67
16813,24,419,395,-222,-185,407,-318,-487,-376,-14,287,261,298,241,-61
16814,-4,416,420,-206,-212,418,-311,-474,-364,-1,298,274,301,235,-62
16815,29,423,395,-226,-183,409,-323,-483,-371,-9,288,266,303,251,-60
16816,58,427,370,-243,-155,399,-339,-491,-378,-18,277,260,307,256,-60
16817,57,443,387,-250,-164,415,-336,-490,-373,-10,283,267,307,236,-58
16818,65,460,396,-263,-165,428,-336,-485,-369,-2,289,273,305,245,-56
16819,34,468,435,-251,-200,451,-325,-471,-355,10,304,289,310,250,-56
16820,32,508,476,-270,-221,492,-306,-454,-329,34,330,309,311,238,-54
16821,76,540,466,-308,-194,503,-302,-451,-325,41,336,316,310,222,-55
16822,81,460,381,-271,-150,421,-354,-500,-374,-5,287,266,311,235,-56
16823,31,385,355,-208,-162,370,-392,-532,-401,-33,259,235,309,243,-54
16824,23,407,385,-216,-180,396,-373,-516,-387,-19,276,249,310,227,-51
16825,42,417,376,-230,-167,396,-368,-515,-389,-21,277,251,313,229,-54
16826,28,390,363,-209,-167,376,-387,-530,-404,-37,263,242,317,229,-56
16827,36,397,362,-217,-163,379,-387,-525,-398,-31,267,245,319,223,-55
16828,-5,419,425,-208,-214,422,-360,-496,-368,2,297,271,318,214,-55
16829,32,425,394,-229,-181,409,-367,-503,-377,-1,293,263,318,214,-51
16830,87,423,337,-255,-125,380,-380,-519,-389,-15,278,246,314,216,-53
16831,58,429,371,-244,-156,400,-366,-508,-376,-2,288,261,317,224,-54
16832,77,451,374,-264,-148,413,-364,-511,-379,0,285,258,317,236,-52
16833,62,455,393,-259,-165,424,-360,-505,-374,4,287,262,312,219,-50
16834,30,437,408,-234,-188,422,-363,-505,-375,5,287,274,320,216,-50
16835,2,423,422,-213,-210,423,-369,-511,-380,-2,282,271,322,221,-49
16836,-14,424,439,-206,-226,431,-371,-509,-384,-2,283,267,320,220,-47
16837,46,454,408,-251,-180,431,-381,-516,-390,-6,278,260,319,222,-50
16838,109,473,365,-292,-127,419,-391,-526,-400,-16,271,249,315,220,-48
16839,78,451,374,-265,-148,413,-397,-531,-408,-21,266,242,313,229,-49
16840,39,433,395,-237,-177,414,-401,-536,-408,-24,268,243,315,239,-49
16841,51,446,396,-249,-172,421,-399,-534,-403,-19,274,253,317,243,-45
16842,68,461,394,-265,-162,427,-389,-525,-397,-10,281,260,316,235,-50
16843,74,469,397,-272,-161,433,-376,-511,-387,-2,291,270,314,228,-46
16844,62,460,398,-262,-168,429,-381,-513,-386,-5,288,265,316,226,-41
16845,59,439,381,-249,-160,410,-389,-523,-398,-19,273,257,317,224,-42
16846,48,438,390,-244,-170,414,-380,-510,-390,-12,283,269,318,226,-42
16847,55,443,389,-250,-167,416,-376,-505,-384,-4,290,270,317,224,-40
16848,72,443,372,-258,-150,408,-379,-509,-390,-8,284,268,321,223,-39
16849,76,428,353,-253,-138,391,-388,-520,-402,-21,268,251,319,215,-39
16850,86,422,337,-255,-125,380,-394,-529,-408,-29,253,232,311,221,-37
16851,102,435,335,-269,-116,385,-387,-520,-402,-25,257,239,313,238,-36
16852,88,439,353,-264,-132,396,-389,-526,-403,-25,258,240,314,230,-35
16853,61,434,373,-248,-155,403,-392,-526,-400,-19,263,242,313,221,-35
16854,53,429,377,-242,-161,403,-385,-518,-395,-14,268,247,313,227,-33
16855,10,438,429,-224,-209,433,-372,-502,-381,0,283,262,315,238,-32
16856,27,460,434,-245,-203,447,-368,-494,-376,7,290,269,316,233,-30
16857,109,480,372,-295,-131,426,-386,-510,-392,-11,272,251,314,222,-30
16858,68,463,397,-266,-164,430,-384,-508,-393,-10,278,254,314,239,-29
16859,14,431,418,-223,-201,424,-387,-513,-398,-19,272,249,312,246,-27
16860,56,426,371,-241,-157,398,-407,-533,-417,-40,247,227,316,236,-28
16861,44,429,386,-237,-170,407,-404,-529,-412,-34,253,230,315,238,-27
16862,55,434,380,-245,-162,407,-396,-517,-402,-27,259,238,315,222,-25
16863,86,437,352,-262,-132,394,-397,-517,-405,-31,257,234,315,213,-22
16864,78,428,351,-254,-136,389,-403,-524,-411,-37,253,228,315,239,-19
16865,73,416,344,-246,-135,380,-401,-523,-408,-34,253,233,319,242,-21
16866,55,401,347,-228,-145,374,-394,-516,-398,-31,259,236,318,229,-24
16867,82,388,307,-236,-112,347,-402,-522,-406,-40,250,225,320,221,-25
16868,96,385,289,-241,-96,337,-410,-525,-412,-41,245,221,321,221,-23
16869,76,378,304,-227,-113,341,-405,-519,-407,-40,244,225,322,202,-21
16870,72,375,304,-224,-115,340,-399,-515,-403,-33,250,227,321,183,-20
16871,76,381,306,-229,-114,344,-399,-508,-397,-29,252,230,320,191,-18
16872,72,384,313,-228,-120,348,-401,-511,-399,-37,245,227,319,188,-13
16873,61,385,325,-223,-131,355,-395,-508,-399,-33,250,229,322,194,-11
16874,55,382,328,-219,-136,355,-389,-497,-391,-24,255,235,318,203,-8
16875,62,383,322,-223,-129,352,-390,-494,-387,-24,255,233,316,200,-11
16876,60,385,327,-223,-133,356,-395,-490,-387,-26,254,232,320,188,-13
16877,47,384,338,-216,-145,360,-394,-488,-385,-25,250,228,314,210,-10
16878,58,382,326,-220,-134,354,-401,-490,-387,-31,243,217,310,230,-10
16879,69,392,325,-231,-128,358,-400,-481,-380,-27,246,219,311,212,-12
16880,65,390,326,-228,-130,358,-400,-481,-384,-32,241,216,315,208,-13
16881,59,380,322,-220,-131,351,-402,-484,-385,-36,238,210,310,191,-12
16882,42,355,313,-199,-135,334,-401,-485,-384,-41,232,204,309,175,-14
16883,61,347,287,-205,-113,317,-407,-486,-388,-46,226,201,310,178,-11
16884,81,370,290,-226,-104,330,-399,-474,-375,-34,232,210,309,178,-8
16885,93,379,287,-236,-97,333,-388,-463,-366,-28,237,215,312,166,-8
16886,86,356,271,-221,-91,313,-394,-464,-368,-33,233,209,313,151,-6
16887,61,324,264,-193,-101,294,-405,-473,-374,-42,222,198,313,156,-8
16888,90,364,275,-227,-92,319,-387,-451,-356,-23,241,213,312,170,-8
16889,74,358,285,-217,-105,322,-385,-444,-349,-19,242,212,313,163,-4
16890,89,341,254,-216,-82,298,-394,-456,-358,-29,228,199,311,158,-3
16891,99,327,228,-214,-64,278,-408,-465,-367,-40,214,187,309,171,-8
16892,96,333,238,-215,-71,286,-407,-458,-360,-39,216,188,312,150,-10
16893,86,351,266,-219,-89,308,-393,-442,-348,-27,225,198,313,156,-5
16894,30,304,275,-168,-122,290,-401,-449,-352,-34,216,185,312,160,0
16895,19,315,297,-167,-139,306,-386,-432,-335,-21,228,197,309,138,-2
16896,48,323,276,-186,-114,300,-395,-432,-340,-31,211,186,310,149,-3
16897,93,324,233,-209,-70,279,-403,-441,-345,-40,198,174,312,146,-5
16898,85,329,245,-207,-79,287,-395,-429,-332,-31,207,181,314,138,-5
16899,62,321,260,-192,-99,290,-394,-422,-324,-28,211,180,318,137,-4
16900,62,333,272,-198,-104,302,-387,-409,-310,-18,219,187,319,146,-3
16901,78,336,258,-207,-90,297,-390,-406,-307,-24,215,181,318,137,3
16902,70,316,247,-193,-88,281,-382,-397,-298,-21,215,184,320,115,5
16903,118,319,203,-219,-42,261,-382,-395,-297,-21,208,179,320,113,9
16904,132,305,174,-219,-20,240,-393,-397,-305,-33,197,165,318,111,12
16905,75,270,197,-173,-61,234,-394,-389,-297,-32,194,162,317,103,12
16906,100,275,176,-188,-38,225,-393,-383,-290,-31,194,159,320,103,14
16907,130,279,149,-205,-9,214,-389,-376,-289,-28,192,154,318,94,14
16908,155,281,127,-218,15,204,-388,-372,-285,-25,187,149,317,68,12
16909,153,280,128,-217,13,204,-381,-356,-270,-17,196,153,317,55,13
16910,131,258,129,-195,2,194,-379,-347,-262,-12,192,152,315,49,16
16911,134,241,108,-188,14,174,-384,-349,-264,-20,178,145,317,44,18
16912,125,231,107,-178,10,169,-391,-353,-267,-29,162,136,318,46,26
16913,120,224,105,-172,8,164,-394,-348,-262,-31,151,132,320,44,28
16914,116,224,109,-171,4,167,-388,-331,-250,-28,155,134,320,27,32
16915,122,232,111,-177,6,171,-385,-321,-238,-21,156,132,320,38,38
16916,100,223,123,-162,-11,173,-378,-309,-226,-17,156,127,318,48,37
16917,66,205,139,-136,-36,172,-375,-302,-216,-20,154,124,314,36,38
16918,56,204,150,-131,-47,177,-367,-285,-194,-8,161,134,314,21,41
16919,118,214,98,-167,11,156,-379,-279,-195,-18,145,118,314,26,42
16920,119,214,96,-167,12,155,-376,-262,-180,-14,142,116,315,31,41
16921,71,189,118,-130,-23,154,-362,-246,-160,-2,146,118,313,2,47
16922,192,181,-10,-187,102,86,-393,-272,-185,-34,105,81,316,-14,50
16923,227,169,-57,-199,142,56,-397,-268,-182,-42,91,71,316,-27,55
16924,192,164,-27,-179,110,68,-385,-242,-158,-28,98,78,314,-37,59
16925,185,157,-27,-172,107,65,-380,-222,-140,-16,99,81,317,-45,59
16926,195,151,-43,-173,119,54,-371,-206,-125,-11,97,78,320,-52,63
16927,203,144,-59,-174,132,42,-367,-201,-119,-11,92,74,321,-58,66
16928,191,117,-74,-154,133,21,-371,-194,-113,-13,83,67,324,-66,69
16929,204,111,-94,-158,150,8,-376,-188,-105,-12,77,58,325,-72,71
16930,234,133,-101,-184,168,15,-365,-169,-84,2,82,65,325,-91,77
16931,292,172,-119,-233,206,26,-349,-142,-56,18,91,74,326,-81,77
16932,248,131,-117,-189,183,7,-363,-146,-58,7,75,59,325,-78,78
16933,221,97,-124,-159,173,-14,-375,-146,-57,-2,58,45,327,-83,80
16934,235,105,-129,-170,182,-13,-363,-127,-35,13,67,51,329,-85,82
16935,198,67,-131,-133,165,-32,-367,-120,-31,14,58,41,330,-105,88
16936,145,23,-122,-84,134,-50,-373,-117,-25,8,45,26,333,-121,88
16937,137,10,-127,-73,132,-59,-373,-110,-19,3,35,16,334,-128,90
16938,241,70,-172,-156,207,-52,-370,-91,-2,10,38,20,334,-132,93
16939,307,120,-186,-213,247,-34,-360,-65,23,25,48,29,333,-126,94
16940,278,98,-180,-188,230,-42,-360,-54,35,26,42,24,333,-129,98
16941,234,73,-161,-154,198,-44,-354,-42,49,31,42,24,333,-152,103
16942,230,45,-185,-138,208,-70,-355,-34,55,28,34,11,331,-153,103
16943,238,20,-217,-129,228,-99,-361,-31,58,22,19,-6,327,-172,103
16944,270,28,-241,-149,256,-107,-360,-21,70,22,13,-18,325,-185,107
16945,313,29,-284,-171,299,-128,-365,-18,77,23,4,-26,327,-192,107
16946,321,24,-296,-172,309,-137,-357,-1,92,33,6,-20,330,-202,108
16947,332,21,-312,-176,322,-146,-352,15,108,40,5,-18,332,-215,112
16948,341,13,-328,-177,335,-158,-345,27,116,41,1,-22,334,-229,115
16949,328,-4,-332,-162,331,-169,-340,37,124,42,-3,-28,334,-222,118
16950,345,-17,-362,-164,354,-190,-349,36,130,38,-15,-39,332,-240,119
16951,387,-12,-399,-187,393,-206,-353,44,132,34,-26,-49,336,-247,118
16952,381,-6,-387,-187,385,-197,-354,55,140,35,-30,-50,335,-237,123
16953,390,-6,-397,-192,394,-202,-355,62,149,35,-32,-51,337,-232,124
16954,381,-6,-387,-188,385,-197,-337,86,172,51,-16,-39,338,-250,127
16955,358,-2,-361,-178,360,-182,-322,109,198,68,-2,-27,337,-261,132
16956,361,-26,-387,-167,374,-207,-334,105,194,56,-20,-45,340,-260,131
16957,362,-33,-396,-165,380,-215,-337,107,196,50,-31,-59,338,-265,132
16958,371,-26,-397,-172,385,-212,-333,117,209,58,-29,-60,338,-264,136
16959,341,-35,-376,-153,359,-206,-324,135,227,69,-24,-55,340,-276,136
16960,362,-33,-395,-164,379,-215,-324,146,238,71,-26,-59,341,-283,133
16961,412,-30,-442,-191,428,-237,-325,152,239,69,-32,-69,343,-287,137
16962,423,-34,-457,-195,441,-246,-314,169,253,74,-29,-67,344,-294,137
16963,427,-48,-474,-189,451,-261,-314,178,258,69,-35,-73,341,-301,141
16964,426,-55,-481,-185,454,-269,-317,188,267,70,-40,-78,341,-305,143
16965,431,-52,-483,-190,457,-268,-317,199,278,76,-41,-79,343,-297,139
16966,429,-61,-491,-184,461,-277,-306,218,294,86,-39,-78,345,-305,136
16967,430,-77,-507,-177,469,-292,-304,227,305,91,-42,-81,345,-315,136
16968,493,-41,-534,-226,514,-288,-300,244,320,100,-38,-78,345,-330,137
16969,463,-45,-508,-209,486,-277,-283,270,343,116,-30,-66,347,-347,137
16970,368,-102,-470,-133,420,-287,-289,269,346,112,-37,-73,345,-331,140
16971,410,-104,-514,-153,463,-309,-300,268,344,103,-49,-88,348,-329,138
16972,438,-89,-527,-175,483,-308,-300,271,349,101,-53,-94,349,-330,139
16973,436,-84,-520,-176,479,-302,-294,285,366,108,-46,-94,349,-330,138
16974,456,-92,-548,-182,503,-321,-298,289,371,104,-56,-102,349,-345,134
16975,467,-96,-563,-186,516,-330,-297,290,372,99,-69,-111,346,-338,136
16976,460,-93,-552,-184,507,-323,-291,308,388,105,-67,-113,346,-333,131
16977,457,-86,-542,-186,500,-314,-292,321,400,112,-63,-111,350,-327,130
16978,454,-85,-539,-184,497,-313,-288,331,413,118,-58,-109,352,-332,135
16979,435,-80,-515,-178,475,-298,-272,349,430,126,-51,-100,353,-345,132
16980,449,-71,-520,-189,485,-296,-263,362,441,130,-50,-100,354,-349,130
16981,458,-74,-532,-192,496,-304,-258,367,444,128,-55,-108,351,-348,132
16982,465,-74,-538,-196,502,-306,-250,383,461,137,-50,-104,354,-351,134
16983,479,-91,-570,-194,525,-331,-262,383,461,132,-61,-117,354,-369,135
16984,472,-97,-568,-187,521,-333,-257,387,468,133,-65,-119,352,-369,133
16985,487,-89,-576,-199,532,-333,-248,400,484,138,-64,-116,353,-369,130
16986,506,-100,-606,-203,557,-353,-248,404,485,135,-72,-131,349,-375,125
16987,501,-93,-594,-204,548,-344,-236,424,502,152,-65,-120,355,-379,123
16988,527,-82,-610,-223,569,-347,-236,431,511,155,-63,-120,356,-380,118
16989,573,-64,-637,-254,605,-351,-224,439,517,153,-63,-121,353,-375,118
16990,570,-61,-632,-255,602,-347,-212,454,526,161,-58,-116,352,-396,117
16991,521,-110,-630,-205,576,-371,-224,448,519,149,-77,-132,352,-399,112
16992,543,-86,-628,-228,586,-358,-220,453,528,150,-84,-132,352,-383,113
16993,599,-14,-613,-293,607,-314,-193,484,558,180,-63,-106,350,-385,113
16994,555,-45,-600,-255,578,-323,-193,487,557,176,-70,-111,350,-380,114
16995,489,-110,-600,-189,545,-356,-215,465,536,153,-94,-136,347,-371,115
16996,477,-122,-600,-177,539,-361,-212,467,536,152,-98,-139,347,-364,113
16997,475,-114,-588,-181,532,-351,-205,473,542,150,-98,-136,346,-364,111
16998,464,-93,-557,-185,511,-325,-192,488,555,162,-86,-118,347,-363,111
16999,491,-78,-569,-207,531,-324,-193,491,556,164,-86,-116,353,-356,107
17000,513,-87,-599,-213,556,-344,-202,481,546,152,-97,-127,354,-353,105
17001,496,-91,-587,-202,542,-340,-190,491,555,159,-85,-122,352,-353,105
17002,495,-96,-591,-200,544,-344,-185,497,559,166,-81,-119,352,-362,101
17003,496,-94,-590,-201,544,-342,-182,502,558,169,-75,-119,353,-365,99
17004,496,-87,-583,-204,540,-336,-179,510,563,176,-67,-115,357,-345,98
17005,516,-79,-595,-219,556,-338,-175,516,565,182,-64,-111,360,-352,95
17006,529,-67,-595,-231,563,-331,-162,521,573,190,-53,-104,360,-363,92
17007,527,-67,-594,-230,561,-331,-153,528,582,201,-45,-96,360,-349,88
17008,522,-66,-589,-228,556,-328,-149,533,585,203,-39,-93,359,-351,85
17009,517,-71,-588,-223,553,-330,-147,526,581,196,-41,-95,358,-354,85
17010,533,-64,-597,-235,566,-331,-148,525,574,191,-42,-97,356,-356,84
17011,511,-62,-573,-224,542,-318,-134,536,578,198,-34,-91,358,-333,75
17012,521,-40,-562,-241,542,-301,-131,533,580,198,-31,-89,357,-319,70
17013,497,-45,-542,-226,520,-294,-139,523,572,191,-34,-92,357,-325,68
17014,424,-80,-503,-172,464,-292,-131,527,568,191,-35,-89,356,-323,61
17015,443,-51,-494,-196,469,-273,-127,534,575,194,-29,-85,352,-319,62
17016,444,-45,-489,-199,467,-267,-125,531,571,189,-30,-83,352,-315,62
17017,480,-26,-505,-227,493,-266,-121,531,567,183,-32,-84,353,-316,59
17018,473,-14,-486,-230,480,-250,-107,536,574,190,-24,-75,353,-325,60
17019,471,-16,-487,-228,480,-252,-108,524,564,184,-32,-79,352,-300,54
17020,479,-25,-504,-227,492,-265,-115,511,547,169,-47,-93,350,-278,50
17021,434,-50,-484,-192,460,-268,-113,507,543,164,-49,-95,348,-289,51
17022,453,-37,-490,-208,472,-264,-106,508,548,170,-41,-89,346,-268,46
17023,423,-33,-457,-195,440,-245,-85,522,558,185,-30,-78,341,-267,43
17024,436,-16,-452,-210,445,-235,-79,519,556,186,-29,-76,338,-273,41
17025,419,-8,-428,-206,424,-218,-63,526,566,200,-14,-60,339,-265,37
17026,451,4,-447,-228,449,-222,-62,524,564,202,-12,-58,338,-274,33
17027,550,35,-516,-292,533,-241,-72,506,545,183,-20,-70,337,-273,33
17028,441,-17,-457,-212,450,-237,-68,504,539,180,-18,-68,340,-269,27
17029,353,-72,-424,-141,389,-249,-72,493,529,170,-21,-72,340,-248,23
17030,391,-49,-440,-171,415,-245,-67,492,525,168,-16,-69,338,-238,21
17031,428,-19,-447,-204,438,-234,-58,495,527,178,-7,-60,343,-240,17
17032,423,-5,-429,-209,426,-217,-46,494,528,182,6,-49,343,-231,16
17033,401,-6,-407,-198,404,-207,-39,495,525,185,12,-44,342,-245,13
17034,397,-4,-401,-197,400,-203,-32,497,528,190,16,-40,339,-246,8
17035,383,3,-381,-193,383,-190,-28,493,526,195,23,-31,337,-230,6
17036,350,-2,-352,-174,352,-178,-18,486,521,197,31,-24,333,-231,9
17037,333,11,-322,-172,328,-156,-6,490,523,198,38,-13,330,-221,1
17038,330,21,-309,-175,320,-145,-3,487,519,202,45,-7,331,-207,-6
17039,389,33,-356,-211,373,-162,-15,468,503,188,33,-21,332,-198,-11
17040,403,41,-363,-222,384,-162,-19,458,493,180,29,-20,333,-192,-17
17041,363,33,-329,-198,346,-148,-4,460,493,181,38,-10,330,-198,-15
17042,359,28,-330,-194,345,-151,3,457,488,179,39,-7,330,-196,-16
17043,377,62,-315,-220,347,-127,9,461,487,183,49,8,328,-197,-15
17044,431,109,-321,-270,376,-107,9,458,483,178,51,11,329,-185,-16
17045,401,79,-322,-240,362,-122,5,443,467,165,43,3,328,-179,-20
17046,357,25,-331,-191,344,-154,-4,423,443,146,25,-16,322,-185,-25
17047,339,9,-329,-174,335,-161,-2,420,435,146,25,-21,321,-178,-27
17048,369,26,-343,-197,356,-159,-7,411,427,148,29,-19,322,-184,-31
17049,369,35,-334,-202,352,-150,4,410,428,154,38,-15,318,-188,-33
17050,330,38,-292,-184,311,-127,23,418,439,171,56,3,316,-180,-32
17051,340,41,-299,-190,320,-130,13,404,429,168,53,-2,315,-169,-39
17052,323,37,-287,-180,305,-126,8,393,413,160,48,-10,313,-162,-40
17053,325,47,-279,-186,302,-116,12,385,405,155,47,-5,312,-150,-42
17054,317,45,-272,-181,295,-114,10,374,396,146,44,-4,310,-133,-43
17055,334,81,-252,-208,294,-86,16,375,399,150,53,4,308,-122,-41
17056,316,91,-225,-204,271,-68,26,376,403,157,64,15,306,-134,-41
17057,277,70,-207,-174,243,-69,24,366,393,151,63,17,307,-137,-41
17058,298,89,-208,-194,253,-60,33,365,388,152,66,18,303,-113,-44
17059,269,77,-193,-173,232,-59,26,351,376,145,60,14,300,-107,-46
17060,245,73,-173,-159,210,-51,16,338,365,140,57,12,302,-100,-48
17061,283,81,-202,-183,243,-61,11,328,354,132,52,5,301,-106,-46
17062,316,83,-234,-199,275,-76,10,317,347,131,51,8,304,-119,-46
17063,300,85,-214,-192,258,-65,15,307,342,130,53,17,301,-105,-42
17064,296,92,-204,-194,251,-57,13,301,334,123,50,19,300,-77,-42
17065,298,95,-204,-197,252,-55,12,295,324,121,51,17,299,-64,-44
17066,303,95,-207,-199,256,-56,11,283,314,116,49,14,297,-67,-48
17067,303,95,-208,-199,256,-57,9,279,311,117,52,17,297,-76,-52
17068,305,101,-204,-203,255,-52,9,271,306,116,55,20,297,-72,-52
17069,309,104,-205,-207,257,-51,11,260,300,115,54,22,297,-67,-51
17070,303,103,-200,-203,252,-49,10,259,296,117,58,26,295,-84,-51
17071,303,115,-189,-209,246,-37,14,252,290,112,59,31,294,-76,-56
17072,273,116,-157,-195,216,-21,8,239,281,107,60,26,289,-60,-57
17073,255,111,-144,-183,200,-17,5,235,278,109,62,26,287,-57,-60
17074,245,106,-140,-175,193,-18,2,223,270,109,66,27,287,-42,-61
17075,215,115,-100,-165,158,7,6,222,271,119,79,37,287,-23,-64
17076,187,119,-68,-153,128,25,13,221,275,127,88,46,283,-21,-67
17077,212,120,-92,-166,153,13,2,199,259,112,79,34,281,-37,-67
17078,245,139,-105,-192,176,17,-3,188,250,104,76,35,284,-24,-70
17079,258,169,-88,-214,174,40,6,191,256,115,91,49,284,-9,-74
