'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
6287,-2906,-5074,-2168,3990,-368,-3621,-585,758,438,-391,-765,-1736,-803,-1380,-32
6288,-2915,-5080,-2164,3997,-374,-3622,-583,761,439,-391,-764,-1738,-808,-1373,-34
6289,-2915,-5084,-2170,4000,-372,-3627,-586,758,437,-393,-763,-1739,-809,-1374,-38
6290,-2911,-5087,-2176,3999,-367,-3631,-584,761,432,-395,-764,-1738,-809,-1389,-35
6291,-2900,-5083,-2183,3991,-358,-3633,-585,759,435,-397,-762,-1738,-804,-1394,-35
6292,-2891,-5072,-2182,3982,-353,-3627,-589,754,438,-391,-759,-1737,-801,-1383,-36
6293,-2904,-5076,-2172,3990,-365,-3624,-591,751,433,-393,-762,-1739,-801,-1369,-37
6294,-2918,-5082,-2164,4000,-376,-3622,-592,751,430,-398,-767,-1744,-806,-1380,-37
6295,-2912,-5077,-2164,3994,-373,-3620,-591,747,425,-402,-773,-1751,-808,-1392,-36
6296,-2895,-5063,-2169,3979,-362,-3616,-595,744,428,-405,-775,-1751,-805,-1383,-34
6297,-2895,-5057,-2161,3976,-366,-3609,-594,749,431,-402,-774,-1752,-809,-1371,-37
6298,-2909,-5064,-2154,3986,-376,-3609,-590,747,427,-405,-778,-1754,-808,-1357,-37
6299,-2905,-5059,-2155,3982,-374,-3607,-593,743,424,-408,-778,-1751,-801,-1352,-30
6300,-2885,-5047,-2162,3966,-361,-3604,-597,743,422,-408,-777,-1747,-798,-1355,-30
6301,-2874,-5040,-2166,3958,-354,-3603,-599,742,425,-408,-779,-1746,-799,-1362,-29
6302,-2880,-5041,-2161,3961,-358,-3601,-600,739,423,-409,-777,-1746,-799,-1368,-28
6303,-2887,-5046,-2159,3966,-363,-3602,-598,741,423,-407,-773,-1741,-795,-1366,-26
6304,-2888,-5052,-2164,3970,-361,-3608,-601,742,424,-409,-771,-1742,-796,-1368,-26
6305,-2885,-5055,-2170,3970,-357,-3612,-599,743,423,-407,-771,-1738,-794,-1370,-30
6306,-2891,-5061,-2171,3976,-359,-3616,-598,742,425,-404,-771,-1738,-793,-1369,-32
6307,-2889,-5062,-2173,3975,-357,-3617,-598,740,421,-406,-771,-1740,-794,-1365,-38
6308,-2886,-5066,-2180,3976,-352,-3623,-596,743,423,-405,-770,-1735,-790,-1365,-36
6309,-2881,-5075,-2194,3978,-343,-3634,-599,743,423,-406,-768,-1736,-791,-1377,-33
6310,-2868,-5069,-2201,3969,-333,-3635,-595,746,423,-403,-770,-1732,-786,-1385,-33
6311,-2870,-5069,-2199,3970,-334,-3635,-593,751,428,-397,-771,-1726,-782,-1392,-29
6312,-2884,-5075,-2191,3979,-345,-3633,-591,752,428,-395,-769,-1728,-784,-1388,-31
6313,-2889,-5078,-2189,3984,-349,-3633,-590,748,424,-401,-772,-1734,-786,-1384,-32
6314,-2883,-5078,-2194,3981,-343,-3636,-591,748,421,-404,-774,-1736,-787,-1385,-32
6315,-2873,-5067,-2194,3970,-338,-3631,-594,748,421,-401,-772,-1733,-784,-1382,-30
6316,-2866,-5063,-2197,3964,-333,-3630,-600,745,420,-402,-771,-1732,-781,-1383,-27
6317,-2873,-5069,-2197,3972,-337,-3633,-596,748,420,-404,-774,-1736,-785,-1381,-27
6318,-2874,-5070,-2197,3972,-338,-3634,-597,743,418,-405,-775,-1741,-785,-1377,-28
6319,-2869,-5069,-2200,3969,-334,-3634,-598,741,417,-408,-779,-1746,-790,-1381,-31
6320,-2865,-5062,-2197,3964,-333,-3630,-598,745,417,-406,-778,-1741,-793,-1382,-32
6321,-2867,-5064,-2197,3965,-334,-3631,-603,739,414,-408,-776,-1741,-787,-1381,-31
6322,-2877,-5068,-2191,3972,-342,-3629,-606,736,412,-410,-777,-1749,-791,-1379,-30
6323,-2878,-5063,-2185,3970,-346,-3623,-605,741,416,-406,-773,-1744,-792,-1381,-29
6324,-2876,-5063,-2187,3970,-344,-3625,-603,743,418,-404,-768,-1739,-791,-1389,-29
6325,-2879,-5064,-2185,3971,-346,-3624,-607,738,417,-404,-771,-1743,-794,-1386,-29
6326,-2885,-5070,-2185,3977,-349,-3628,-606,738,417,-404,-773,-1741,-794,-1376,-33
6327,-2877,-5069,-2193,3973,-341,-3631,-608,738,415,-407,-771,-1742,-795,-1368,-37
6328,-2881,-5072,-2192,3977,-343,-3632,-615,734,413,-412,-777,-1752,-801,-1383,-38
6329,-2896,-5082,-2186,3989,-353,-3634,-610,734,412,-410,-780,-1758,-807,-1395,-40
6330,-2890,-5077,-2187,3984,-351,-3632,-605,735,413,-408,-781,-1761,-811,-1385,-38
6331,-2886,-5073,-2186,3980,-349,-3630,-602,739,416,-406,-780,-1759,-810,-1372,-41
6332,-2889,-5077,-2188,3983,-350,-3633,-604,736,417,-405,-779,-1755,-807,-1367,-40
6333,-2894,-5079,-2185,3986,-353,-3632,-611,735,416,-406,-783,-1760,-813,-1374,-36
6334,-2900,-5081,-2181,3990,-358,-3631,-614,735,414,-407,-788,-1764,-817,-1377,-34
6335,-2901,-5075,-2174,3988,-362,-3624,-611,733,414,-411,-796,-1765,-818,-1379,-31
6336,-2903,-5069,-2166,3987,-367,-3618,-616,730,412,-415,-799,-1769,-821,-1369,-32
6337,-2905,-5068,-2164,3986,-369,-3616,-616,729,408,-415,-798,-1769,-818,-1359,-31
6338,-2899,-5064,-2165,3982,-366,-3615,-613,730,408,-415,-793,-1763,-812,-1366,-26
6339,-2894,-5067,-2173,3980,-359,-3620,-618,726,406,-416,-793,-1762,-808,-1370,-25
6340,-2898,-5069,-2170,3983,-363,-3619,-621,725,404,-419,-795,-1765,-808,-1372,-27
6341,-2900,-5067,-2166,3984,-366,-3617,-623,722,402,-423,-796,-1766,-810,-1370,-25
6342,-2893,-5065,-2173,3979,-359,-3619,-623,722,404,-421,-794,-1758,-807,-1371,-26
6343,-2896,-5070,-2174,3983,-360,-3622,-626,724,404,-418,-787,-1749,-801,-1365,-27
6344,-2899,-5070,-2171,3984,-363,-3620,-627,724,403,-418,-783,-1745,-800,-1353,-25
6345,-2884,-5064,-2180,3974,-351,-3622,-628,723,405,-419,-784,-1744,-800,-1359,-25
6346,-2880,-5067,-2187,3973,-345,-3627,-632,724,403,-418,-784,-1745,-799,-1365,-30
6347,-2895,-5069,-2175,3982,-359,-3622,-628,728,410,-413,-780,-1745,-802,-1366,-36
6348,-2889,-5064,-2175,3977,-356,-3620,-629,723,406,-415,-783,-1750,-802,-1361,-34
6349,-2874,-5066,-2192,3970,-340,-3629,-635,721,401,-418,-791,-1752,-805,-1366,-30
6350,-2863,-5067,-2203,3965,-329,-3635,-633,722,402,-415,-787,-1749,-806,-1374,-33
6351,-2867,-5064,-2198,3966,-334,-3631,-629,728,407,-410,-783,-1742,-803,-1370,-32
6352,-2885,-5072,-2186,3979,-348,-3629,-628,734,415,-404,-778,-1736,-800,-1369,-31
6353,-2896,-5075,-2179,3985,-357,-3627,-620,728,404,-409,-782,-1742,-801,-1374,-30
6354,-2907,-5077,-2171,3992,-367,-3624,-621,723,398,-419,-791,-1752,-809,-1375,-32
6355,-2903,-5079,-2176,3991,-362,-3628,-625,724,408,-412,-785,-1750,-808,-1373,-35
6356,-2897,-5077,-2180,3987,-357,-3628,-616,728,412,-408,-784,-1747,-807,-1372,-36
6357,-2899,-5081,-2182,3990,-358,-3631,-618,725,408,-410,-783,-1746,-803,-1367,-39
6358,-2898,-5077,-2179,3988,-359,-3628,-620,726,408,-407,-780,-1738,-797,-1363,-40
6359,-2896,-5070,-2174,3983,-360,-3622,-620,732,411,-407,-786,-1745,-802,-1359,-38
6360,-2904,-5075,-2171,3989,-365,-3623,-613,730,408,-411,-795,-1757,-811,-1366,-36
6361,-2899,-5074,-2175,3986,-361,-3624,-613,728,403,-416,-798,-1756,-807,-1379,-33
6362,-2876,-5068,-2192,3972,-341,-3630,-623,728,405,-413,-792,-1752,-800,-1373,-28
6363,-2887,-5068,-2182,3978,-352,-3625,-622,728,406,-410,-790,-1751,-800,-1363,-26
6364,-2894,-5066,-2172,3980,-360,-3619,-624,725,400,-413,-791,-1752,-799,-1369,-26
6365,-2895,-5070,-2175,3983,-359,-3623,-629,718,395,-418,-793,-1752,-797,-1367,-26
6366,-2897,-5069,-2172,3983,-361,-3621,-631,715,393,-419,-789,-1752,-792,-1358,-24
6367,-2892,-5066,-2174,3979,-358,-3620,-626,718,395,-414,-783,-1748,-790,-1360,-24
6368,-2895,-5068,-2174,3982,-360,-3621,-622,721,398,-412,-783,-1749,-794,-1360,-25
6369,-2891,-5070,-2180,3981,-355,-3625,-626,720,397,-414,-785,-1753,-791,-1359,-26
6370,-2905,-5082,-2176,3993,-364,-3629,-629,716,392,-419,-788,-1756,-788,-1371,-26
6371,-2905,-5085,-2179,3995,-362,-3632,-629,715,392,-421,-791,-1757,-789,-1373,-23
6372,-2895,-5084,-2189,3989,-352,-3636,-631,715,393,-421,-787,-1751,-785,-1362,-23
6373,-2906,-5086,-2180,3996,-362,-3633,-633,717,395,-419,-786,-1751,-786,-1369,-22
6374,-2905,-5085,-2179,3995,-362,-3632,-631,722,398,-417,-785,-1750,-787,-1374,-20
6375,-2898,-5086,-2188,3992,-355,-3637,-640,718,394,-419,-785,-1748,-784,-1370,-21
6376,-2915,-5100,-2185,4007,-364,-3643,-640,713,388,-426,-795,-1759,-786,-1374,-23
6377,-2921,-5105,-2184,4013,-368,-3645,-634,713,388,-425,-795,-1758,-787,-1374,-26
6378,-2916,-5097,-2181,4007,-367,-3639,-639,712,389,-424,-797,-1752,-784,-1373,-27
6379,-2913,-5092,-2179,4003,-366,-3636,-637,714,390,-425,-797,-1755,-784,-1373,-28
6380,-2894,-5082,-2188,3988,-352,-3635,-638,718,391,-424,-797,-1752,-784,-1380,-23
6381,-2885,-5083,-2197,3984,-343,-3640,-644,714,388,-430,-803,-1753,-779,-1376,-20
6382,-2886,-5084,-2198,3985,-343,-3641,-641,716,392,-427,-797,-1749,-778,-1365,-26
6383,-2919,-5098,-2179,4009,-369,-3638,-634,716,389,-428,-800,-1754,-786,-1376,-26
6384,-2932,-5107,-2174,4020,-378,-3640,-642,712,383,-431,-803,-1758,-783,-1378,-22
6385,-2905,-5088,-2184,3997,-359,-3636,-637,714,388,-427,-795,-1752,-780,-1375,-20
6386,-2902,-5086,-2184,3994,-358,-3635,-635,718,391,-423,-791,-1750,-781,-1377,-19
6387,-2903,-5080,-2178,3992,-362,-3629,-639,722,397,-419,-782,-1739,-774,-1372,-14
6388,-2920,-5086,-2166,4003,-376,-3626,-632,719,393,-424,-792,-1748,-783,-1371,-16
6389,-2932,-5093,-2160,4013,-385,-3627,-636,714,387,-428,-804,-1757,-787,-1361,-18
6390,-2917,-5080,-2163,3998,-376,-3621,-637,714,389,-427,-802,-1751,-781,-1357,-16
6391,-2913,-5079,-2166,3996,-373,-3622,-639,714,387,-429,-808,-1760,-785,-1367,-18
6392,-2915,-5082,-2167,3999,-373,-3625,-641,712,387,-430,-808,-1762,-787,-1374,-19
6393,-2920,-5087,-2167,4004,-376,-3627,-642,712,385,-429,-802,-1759,-785,-1374,-20
6394,-2915,-5085,-2170,4000,-372,-3627,-645,711,384,-429,-801,-1755,-779,-1363,-19
6395,-2913,-5083,-2170,3998,-371,-3627,-645,711,384,-431,-799,-1753,-776,-1363,-16
6396,-2924,-5086,-2162,4005,-380,-3624,-640,712,383,-430,-796,-1751,-771,-1361,-15
6397,-2919,-5086,-2167,4003,-375,-3626,-640,708,381,-433,-797,-1751,-768,-1364,-14
6398,-2915,-5085,-2169,4000,-372,-3627,-653,706,382,-434,-794,-1748,-763,-1370,-13
6399,-2923,-5081,-2158,4002,-381,-3620,-644,712,384,-428,-791,-1744,-762,-1366,-14
6400,-2924,-5083,-2159,4003,-382,-3621,-635,712,385,-426,-792,-1745,-766,-1364,-17
6401,-2919,-5078,-2158,3999,-380,-3618,-642,711,385,-427,-789,-1745,-764,-1354,-19
6402,-2915,-5070,-2156,3993,-379,-3613,-642,712,386,-426,-786,-1747,-766,-1355,-20
6403,-2906,-5071,-2166,3988,-369,-3619,-637,716,390,-424,-781,-1743,-760,-1368,-18
6404,-2902,-5080,-2177,3991,-361,-3628,-641,706,381,-431,-790,-1747,-759,-1378,-18
6405,-2914,-5087,-2173,4001,-370,-3630,-637,705,380,-433,-794,-1748,-766,-1364,-21
6406,-2914,-5081,-2167,3997,-373,-3624,-628,719,390,-425,-785,-1744,-770,-1363,-19
6407,-2914,-5080,-2167,3997,-373,-3623,-632,718,388,-425,-785,-1747,-773,-1378,-17
6408,-2916,-5083,-2166,3999,-374,-3625,-635,718,386,-426,-787,-1747,-775,-1370,-21
6409,-2906,-5079,-2173,3992,-366,-3626,-633,720,391,-422,-783,-1744,-777,-1364,-19
6410,-2905,-5080,-2176,3993,-363,-3628,-627,725,397,-416,-778,-1740,-775,-1367,-18
6411,-2894,-5074,-2180,3984,-356,-3627,-633,724,396,-418,-784,-1743,-773,-1369,-17
6412,-2889,-5073,-2184,3981,-351,-3628,-641,717,389,-428,-794,-1753,-776,-1376,-14
6413,-2905,-5079,-2175,3992,-364,-3628,-639,716,388,-430,-797,-1756,-780,-1386,-17
6414,-2904,-5078,-2174,3991,-364,-3626,-638,715,389,-431,-796,-1756,-777,-1383,-17
6415,-2894,-5077,-2182,3985,-355,-3629,-638,712,385,-435,-797,-1758,-771,-1381,-14
6416,-2892,-5076,-2184,3983,-352,-3630,-640,711,384,-434,-795,-1753,-766,-1380,-11
6417,-2893,-5077,-2184,3985,-353,-3631,-649,712,385,-432,-793,-1750,-765,-1369,-10
6418,-2901,-5079,-2178,3991,-361,-3629,-642,712,384,-430,-792,-1751,-769,-1365,-13
6419,-2909,-5075,-2166,3992,-370,-3621,-637,715,387,-426,-793,-1753,-772,-1371,-13
6420,-2907,-5069,-2163,3988,-371,-3616,-642,718,388,-430,-793,-1753,-771,-1373,-9
6421,-2907,-5068,-2161,3987,-372,-3615,-650,713,388,-431,-792,-1749,-768,-1375,-9
6422,-2910,-5063,-2152,3987,-378,-3608,-653,710,388,-427,-789,-1746,-767,-1365,-10
6423,-2916,-5069,-2153,3992,-380,-3611,-651,711,385,-430,-792,-1747,-767,-1371,-8
6424,-2913,-5072,-2160,3993,-376,-3616,-653,712,384,-429,-794,-1747,-766,-1376,-11
6425,-2900,-5065,-2166,3982,-366,-3615,-655,711,384,-429,-791,-1747,-765,-1364,-13
6426,-2903,-5074,-2170,3989,-366,-3622,-663,710,381,-432,-800,-1756,-767,-1387,-12
6427,-2905,-5067,-2163,3986,-370,-3615,-660,713,386,-427,-797,-1752,-768,-1378,-13
6428,-2897,-5053,-2156,3975,-369,-3604,-655,714,388,-424,-793,-1749,-772,-1357,-16
6429,-2891,-5053,-2162,3972,-364,-3608,-658,716,389,-424,-794,-1752,-777,-1361,-19
6430,-2896,-5054,-2159,3975,-368,-3606,-658,715,388,-426,-793,-1753,-777,-1357,-19
6431,-2906,-5056,-2150,3981,-377,-3603,-658,711,382,-431,-798,-1758,-778,-1358,-20
6432,-2911,-5057,-2146,3984,-381,-3602,-658,708,379,-434,-805,-1764,-780,-1358,-21
6433,-2920,-5061,-2141,3991,-389,-3601,-658,705,376,-439,-813,-1769,-781,-1355,-23
6434,-2909,-5058,-2149,3984,-379,-3604,-660,704,376,-441,-817,-1770,-783,-1361,-21
6435,-2911,-5058,-2146,3984,-381,-3602,-661,706,378,-438,-812,-1769,-782,-1362,-20
6436,-2926,-5063,-2138,3994,-393,-3600,-653,707,381,-438,-807,-1766,-779,-1347,-23
6437,-2914,-5055,-2141,3984,-385,-3598,-648,710,385,-436,-803,-1760,-776,-1348,-19
6438,-2911,-5050,-2139,3980,-385,-3595,-657,711,383,-437,-802,-1758,-771,-1354,-12
6439,-2919,-5056,-2138,3988,-390,-3598,-660,704,380,-440,-803,-1759,-767,-1350,-12
6440,-2914,-5055,-2141,3985,-385,-3598,-655,709,385,-437,-800,-1755,-767,-1349,-14
6441,-2903,-5052,-2149,3978,-376,-3601,-649,713,389,-435,-798,-1753,-769,-1356,-12
6442,-2906,-5050,-2145,3978,-379,-3598,-642,714,387,-434,-796,-1752,-768,-1364,-9
6443,-2913,-5057,-2144,3986,-384,-3601,-642,712,385,-437,-794,-1748,-764,-1352,-11
6444,-2915,-5061,-2145,3988,-384,-3603,-645,712,386,-433,-789,-1745,-761,-1348,-10
6445,-2915,-5054,-2139,3985,-387,-3597,-641,717,390,-428,-784,-1745,-763,-1356,-10
6446,-2907,-5055,-2147,3981,-379,-3601,-645,714,388,-432,-786,-1746,-762,-1360,-9
6447,-2892,-5044,-2151,3968,-369,-3598,-649,712,387,-432,-787,-1744,-755,-1352,-3
6448,-2905,-5050,-2146,3978,-378,-3598,-647,714,387,-431,-785,-1744,-758,-1349,-5
6449,-2917,-5058,-2141,3987,-387,-3599,-645,716,390,-428,-782,-1741,-755,-1353,-8
6450,-2899,-5042,-2143,3970,-377,-3592,-644,716,393,-428,-779,-1737,-750,-1343,-9
6451,-2906,-5052,-2147,3979,-379,-3600,-651,714,390,-430,-780,-1742,-751,-1358,-6
6452,-2923,-5070,-2147,3996,-387,-3608,-656,709,385,-432,-791,-1750,-749,-1371,-4
6453,-2921,-5071,-2150,3996,-384,-3611,-658,707,383,-435,-799,-1753,-752,-1355,-6
6454,-2923,-5076,-2153,3999,-384,-3615,-656,707,382,-437,-804,-1756,-753,-1358,-5
6455,-2924,-5078,-2154,4001,-384,-3615,-654,708,381,-438,-807,-1755,-755,-1366,-6
6456,-2918,-5069,-2151,3993,-382,-3610,-655,710,381,-440,-806,-1754,-754,-1363,-10
6457,-2911,-5062,-2151,3986,-379,-3607,-659,707,379,-444,-806,-1756,-752,-1358,-8
6458,-2913,-5064,-2151,3989,-380,-3608,-662,704,380,-446,-810,-1759,-752,-1358,-8
6459,-2926,-5072,-2146,3999,-389,-3609,-661,703,377,-445,-809,-1759,-747,-1345,-12
6460,-2926,-5074,-2148,4000,-388,-3611,-659,706,374,-448,-812,-1760,-750,-1344,-10
6461,-2922,-5069,-2148,3996,-386,-3608,-654,704,380,-450,-819,-1763,-757,-1346,-6
6462,-2924,-5068,-2144,3996,-389,-3606,-660,704,380,-449,-816,-1762,-758,-1357,-3
6463,-2922,-5073,-2151,3998,-384,-3612,-667,707,379,-449,-811,-1759,-752,-1375,-1
6464,-2914,-5075,-2162,3994,-375,-3618,-665,707,384,-444,-806,-1754,-751,-1365,-5
6465,-2925,-5080,-2154,4002,-385,-3617,-663,708,381,-445,-808,-1756,-755,-1358,-10
6466,-2932,-5081,-2148,4007,-392,-3614,-658,708,380,-445,-806,-1756,-755,-1342,-14
6467,-2925,-5075,-2149,4000,-387,-3612,-663,708,384,-445,-805,-1750,-751,-1344,-15
6468,-2937,-5078,-2140,4008,-398,-3609,-666,706,381,-450,-807,-1750,-747,-1353,-9
6469,-2945,-5078,-2132,4012,-406,-3605,-665,702,377,-453,-808,-1752,-748,-1352,-8
6470,-2931,-5068,-2137,4000,-396,-3603,-669,700,376,-451,-806,-1749,-745,-1350,-6
6471,-2926,-5063,-2137,3995,-394,-3601,-668,698,375,-447,-803,-1750,-744,-1344,-3
6472,-2933,-5065,-2131,4000,-401,-3598,-667,693,372,-451,-808,-1761,-749,-1350,-4
6473,-2925,-5059,-2134,3992,-395,-3596,-669,692,368,-453,-811,-1763,-751,-1348,-6
6474,-2926,-5056,-2130,3991,-397,-3593,-668,694,367,-449,-808,-1763,-754,-1337,-8
6475,-2928,-5055,-2125,3992,-401,-3590,-665,695,370,-449,-805,-1762,-755,-1326,-8
6476,-2926,-5053,-2127,3989,-398,-3590,-664,698,372,-448,-803,-1758,-754,-1335,-8
6477,-2928,-5057,-2128,3993,-399,-3593,-664,697,370,-450,-804,-1762,-753,-1339,-5
6478,-2933,-5062,-2127,3998,-402,-3594,-660,695,369,-452,-806,-1768,-757,-1335,-7
6479,-2921,-5058,-2138,3990,-391,-3598,-662,696,373,-450,-802,-1762,-752,-1338,-8
6480,-2907,-5050,-2143,3978,-381,-3596,-662,701,376,-446,-794,-1751,-742,-1346,0
6481,-2907,-5048,-2141,3977,-382,-3594,-660,704,376,-445,-796,-1755,-742,-1354,2
6482,-2907,-5052,-2146,3979,-379,-3599,-657,703,377,-446,-799,-1759,-746,-1339,-2
6483,-2921,-5055,-2134,3988,-393,-3594,-644,710,384,-441,-794,-1754,-746,-1334,-3
6484,-2917,-5056,-2139,3986,-388,-3597,-647,716,388,-434,-784,-1746,-741,-1350,-2
6485,-2910,-5056,-2147,3984,-381,-3602,-652,713,383,-439,-786,-1746,-741,-1341,-3
6486,-2928,-5062,-2134,3995,-396,-3598,-647,712,382,-444,-791,-1752,-746,-1341,-4
6487,-2936,-5073,-2136,4005,-399,-3605,-652,708,386,-438,-792,-1754,-744,-1361,-4
6488,-2932,-5072,-2139,4003,-396,-3606,-652,713,390,-432,-791,-1750,-742,-1363,-5
6489,-2929,-5068,-2138,3999,-395,-3603,-656,711,387,-439,-794,-1749,-743,-1364,-1
6490,-2929,-5065,-2135,3998,-396,-3600,-663,704,381,-444,-801,-1754,-742,-1358,1
6491,-2933,-5065,-2131,4000,-401,-3598,-649,708,385,-443,-798,-1754,-742,-1349,-3
6492,-2932,-5067,-2134,4000,-398,-3601,-648,704,383,-448,-800,-1753,-739,-1347,-2
6493,-2929,-5068,-2138,3999,-395,-3603,-657,704,380,-448,-802,-1753,-737,-1351,-1
6494,-2930,-5069,-2138,4000,-396,-3603,-654,705,385,-443,-797,-1749,-736,-1352,-1
6495,-2929,-5064,-2135,3997,-396,-3599,-657,708,388,-439,-794,-1749,-738,-1352,-1
6496,-2922,-5064,-2142,3993,-389,-3603,-659,709,387,-439,-794,-1750,-740,-1361,-4
6497,-2915,-5058,-2144,3987,-385,-3601,-653,704,388,-441,-792,-1747,-734,-1361,-3
6498,-2914,-5051,-2137,3983,-388,-3594,-647,707,388,-439,-789,-1742,-731,-1358,-4
6499,-2920,-5055,-2135,3988,-392,-3595,-652,704,383,-440,-791,-1745,-732,-1358,-3
6500,-2925,-5055,-2130,3990,-396,-3592,-657,701,383,-440,-792,-1746,-732,-1360,-3
6501,-2919,-5046,-2127,3983,-395,-3587,-651,704,384,-439,-789,-1743,-732,-1358,-7
6502,-2915,-5042,-2128,3978,-393,-3585,-648,703,385,-438,-788,-1742,-730,-1347,-10
6503,-2913,-5041,-2128,3977,-391,-3585,-653,701,383,-440,-790,-1745,-733,-1340,-11
6504,-2910,-5046,-2135,3978,-387,-3591,-658,700,382,-443,-793,-1750,-735,-1351,-7
6505,-2909,-5051,-2142,3979,-382,-3596,-657,698,380,-445,-800,-1749,-738,-1351,-5
6506,-2912,-5053,-2141,3983,-385,-3597,-656,695,377,-450,-809,-1753,-742,-1341,-2
6507,-2902,-5040,-2138,3971,-381,-3589,-651,706,388,-441,-803,-1749,-742,-1346,-1
6508,-2893,-5028,-2135,3960,-377,-3582,-650,709,389,-441,-801,-1748,-744,-1346,2
6509,-2905,-5038,-2134,3971,-384,-3586,-650,702,384,-448,-810,-1755,-745,-1350,4
6510,-2904,-5041,-2137,3972,-382,-3589,-650,703,383,-449,-813,-1760,-747,-1351,4
6511,-2899,-5045,-2146,3972,-376,-3596,-653,703,382,-451,-815,-1764,-752,-1353,5
6512,-2901,-5050,-2149,3975,-375,-3600,-657,699,379,-453,-816,-1766,-750,-1355,8
6513,-2904,-5047,-2143,3976,-380,-3595,-659,699,379,-451,-813,-1763,-747,-1348,6
6514,-2918,-5053,-2135,3986,-391,-3594,-657,701,382,-448,-808,-1759,-745,-1348,5
6515,-2921,-5055,-2133,3988,-393,-3594,-659,701,382,-446,-809,-1762,-748,-1351,5
6516,-2922,-5048,-2126,3985,-397,-3587,-659,702,384,-445,-807,-1762,-749,-1345,5
6517,-2918,-5043,-2125,3980,-395,-3584,-660,702,384,-444,-801,-1758,-747,-1341,2
6518,-2908,-5036,-2128,3972,-389,-3581,-664,703,384,-440,-798,-1758,-745,-1350,2
6519,-2912,-5033,-2122,3972,-394,-3577,-662,703,386,-438,-790,-1752,-739,-1350,5
6520,-2908,-5036,-2128,3972,-389,-3582,-660,705,389,-435,-781,-1743,-735,-1349,8
6521,-2906,-5034,-2128,3970,-388,-3581,-662,702,384,-438,-782,-1746,-735,-1352,8
6522,-2918,-5039,-2122,3979,-397,-3581,-661,698,378,-445,-790,-1754,-737,-1356,9
6523,-2922,-5040,-2118,3982,-401,-3579,-659,695,375,-450,-797,-1755,-735,-1345,7
6524,-2908,-5031,-2123,3969,-391,-3577,-657,697,377,-449,-798,-1756,-734,-1332,4
6525,-2900,-5028,-2129,3964,-385,-3579,-657,698,380,-449,-802,-1757,-737,-1340,2
6526,-2904,-5027,-2123,3965,-389,-3575,-655,697,378,-449,-805,-1757,-739,-1341,2
6527,-2900,-5022,-2123,3961,-387,-3573,-649,703,384,-440,-793,-1747,-739,-1342,-2
6528,-2902,-5019,-2118,3960,-391,-3568,-647,705,384,-438,-789,-1743,-737,-1336,-5
6529,-2899,-5020,-2121,3959,-388,-3570,-657,698,379,-442,-796,-1745,-732,-1332,-2
6530,-2902,-5025,-2123,3963,-388,-3574,-660,697,381,-440,-794,-1747,-731,-1328,-3
6531,-2909,-5026,-2117,3967,-395,-3571,-653,709,389,-431,-789,-1745,-740,-1322,-7
6532,-2914,-5032,-2118,3973,-397,-3575,-656,710,391,-431,-791,-1749,-747,-1329,-8
6533,-2919,-5031,-2113,3975,-402,-3572,-648,708,389,-436,-796,-1758,-754,-1332,-6
6534,-2902,-5010,-2108,3956,-396,-3559,-640,718,396,-431,-790,-1752,-756,-1318,-6
6535,-2890,-4993,-2103,3942,-393,-3548,-642,723,403,-426,-787,-1749,-754,-1302,-5
6536,-2902,-4999,-2097,3950,-401,-3548,-641,720,403,-428,-791,-1753,-760,-1304,-8
6537,-2920,-5006,-2086,3963,-416,-3546,-638,721,401,-427,-789,-1752,-760,-1303,-14
6538,-2914,-4993,-2079,3953,-416,-3536,-632,730,409,-418,-780,-1742,-757,-1295,-14
6539,-2896,-4974,-2078,3935,-408,-3526,-620,738,418,-409,-767,-1733,-759,-1286,-16
6540,-2892,-4962,-2070,3926,-410,-3516,-614,743,424,-402,-761,-1727,-760,-1263,-20
6541,-2896,-4956,-2059,3926,-418,-3507,-608,746,429,-401,-758,-1722,-763,-1251,-21
6542,-2893,-4945,-2052,3919,-420,-3498,-604,750,433,-395,-752,-1719,-767,-1248,-22
6543,-2881,-4929,-2048,3905,-415,-3489,-603,756,439,-385,-745,-1711,-764,-1235,-23
6544,-2888,-4931,-2043,3909,-421,-3487,-599,756,438,-386,-745,-1713,-765,-1228,-23
6545,-2884,-4928,-2044,3906,-419,-3486,-597,758,440,-384,-744,-1715,-769,-1221,-25
6546,-2882,-4916,-2034,3899,-423,-3476,-597,760,446,-381,-738,-1707,-767,-1212,-23
6547,-2884,-4910,-2026,3897,-428,-3468,-593,765,451,-375,-731,-1703,-767,-1207,-24
6548,-2872,-4904,-2032,3888,-419,-3468,-588,772,458,-367,-730,-1701,-771,-1200,-29
6549,-2864,-4892,-2028,3878,-417,-3460,-582,778,464,-362,-724,-1695,-771,-1202,-26
6550,-2851,-4876,-2025,3863,-412,-3450,-579,784,468,-357,-716,-1686,-766,-1195,-19
6551,-2855,-4879,-2024,3867,-414,-3452,-586,780,463,-362,-720,-1691,-764,-1180,-19
6552,-2865,-4887,-2022,3876,-420,-3455,-588,774,459,-365,-723,-1693,-761,-1176,-21
6553,-2854,-4888,-2034,3871,-409,-3461,-588,773,456,-367,-724,-1691,-761,-1177,-20
6554,-2849,-4886,-2037,3867,-405,-3461,-580,773,456,-364,-719,-1691,-761,-1181,-24
